,text,id,createdate,source,likes,retweets,followers,sentiment
85,short ratio interest flt 3 49 2019 05 31 v 4 04 fis 9 09 ma 1 80,1333962597520060422,2020-12-02 02:34:01,Sunshineavenue,0,0,225,neutral
86,top 25 industrials stock market cap 1 billion 5 day arcb ual tpic,1333946188626882567,2020-12-02 01:28:49,,0,0,118,positive
139,drone delivery sign loi apple express tsxv flt tsxv flt canadianmarkets read bulletin,1334618438845648896,2020-12-03 22:00:06,Stockwatch Access,0,0,1455,neutral
140,flt downtrend move average convergence divergence macd histogram cross signal line view odds fo,1334606979549941760,2020-12-03 21:14:34,Tickeron,0,1,7214,negative
141,flt drone delivery canada announces letter intent apple express courier ltd,1334605160061001728,2020-12-03 21:07:20,ADVFN News Alert,2,1,277,neutral
142,20 dma support today flt,1334604574947217410,2020-12-03 21:05:01,SwingTradeBotDotCom,0,0,9455,neutral
143,trust verify fleetcor svp chief information security officer james edgar manage security,1334581221058351106,2020-12-03 19:32:13,shp.so,0,0,32,neutral
144,fleetcor group president corporate payment john coughlin appear future commerce symposium shari,1334578836453908482,2020-12-03 19:22:44,shp.so,0,0,54,neutral
145,demand come back loosen credit fleetcor new cfo charles freund comp,1334577178172911618,2020-12-03 19:16:09,shp.so,0,0,54,positive
146,pilot dear alpa hotel connection fleetcor airline div pres mike appleton quote svp source,1334556714570555392,2020-12-03 17:54:50,Twitter Web App,0,0,7,neutral
147,here why investor should hold fleetcor flt stock,1334509708200337414,2020-12-03 14:48:03,dlvr.it,0,0,1082,neutral
148,trust verify fleetcor svp chief information security officer james edgar manage security,1334507923905650698,2020-12-03 14:40:57,TweetDeck,1,2,100,neutral
149,flt lt chart look pretty good potential bull case imo,1334442465122607104,2020-12-03 10:20:51,Twitter Web App,2,0,3234,positive
150,covid 19 hard construction industry many back office process still manual paper ba,1334435960663191554,2020-12-03 09:55:00,shp.so,0,0,55,positive
151,cuda o amp g go to rocket already do well this year than previous vet thod scr fm ry numi coo,1334393435441176576,2020-12-03 07:06:01,Twitter Web App,7,0,263,negative
152,great reaction trader news well drop fall raise alert market react well,1334377658935873537,2020-12-03 06:03:20,Twitter for iPhone,1,0,89,positive
153,flt takof raise 12m new offer really good see news cash flow already good,1334377656863879177,2020-12-03 06:03:19,Twitter for iPhone,0,0,89,positive
154,flt load 0 65 0 8 anything 1 steal imo bullish stockstowatch,1334376598020222978,2020-12-03 05:59:07,Twitter for iPhone,0,0,89,neutral
155,i love big blue sky green stonky stonks hello nxt flt pls sxe think take profit flt b,1334350670372032512,2020-12-03 04:16:05,Twitter for Android,1,0,426,positive
156,save seat immune response 2021 currency market outlook webinar december 10th 1 00 pm est in,1334348422724411392,2020-12-03 04:07:09,shp.so,0,0,1716,neutral
157,fleetcor brand cambridge global payment proud endorsed partner boat ontario association bo,1334346684445364227,2020-12-03 04:00:15,shp.so,0,0,1716,positive
158,rise above previous day high today sbm shl whc all asx boq ctd nec ooo pme ski wow dow flt osh,1334294590963265539,2020-12-03 00:33:15,SwingTradeBot ASX,0,0,2528,positive
223,scan result cup handle today cag tol bsx wu orcc pinc mco bf b viav ctre flt loco vmw atnx,1334991924231548929,2020-12-04 22:44:12,SwingTradeBotDotCom,0,0,9455,neutral
224,10 s amp p500 stockstowatch gap today continue bullish run 1 31et tap mchp fti avgo amat a,1334928358270971905,2020-12-04 18:31:37,Twitter Web App,2,0,4034,neutral
225,covid 19 hard construction industry many back office process still manual paper ba,1334884715883622402,2020-12-04 15:38:11,shp.so,0,0,32,positive
226,uk business rely uk government capitalise ev development paul holland mana,1334822606051139585,2020-12-04 11:31:23,IFTTT,0,0,954,neutral
227,u travel stock fire i dump flt could not perform like u counterparts maybe bad sign,1334779307223224320,2020-12-04 08:39:20,Twitter for iPhone,0,0,110,negative
228,on blog fleetcor brand nvoicepay with combination technology service fintechs able address,1334739248600199170,2020-12-04 06:00:09,shp.so,0,0,1716,positive
229,30 start dream turn nightmare trade well morning let complacency beat,1334725288815513600,2020-12-04 05:04:41,Twitter for iPhone,2,0,179,neutral
230,be team member spend thanksgiving road here 10 restaurant traveler enjoy,1334724131867209728,2020-12-04 05:00:05,shp.so,0,0,1716,positive
231,ap department realize need stop pay supplier paper check move electronic payme,1334713814097530880,2020-12-04 04:19:05,shp.so,0,0,1716,neutral
232,fleetcor brand fintwist make money management easy need make quick transfer fintwist mastercard,1334709031928291329,2020-12-04 04:00:05,shp.so,0,0,1716,positive
233,for record morningstar remove flight centre flt list best stock idea remain 13 stock,1334698325430259714,2020-12-04 03:17:32,Twitter Web App,7,0,5567,positive
318,fleetcor technology flt quote flt up fri dec 04 close 268 05 usd 2 22 gain previo,1335358716233867264,2020-12-05 23:01:42,Communist stocks,1,0,89,neutral
319,flt trade idea 1 er positive price reaction volume 2 the er move digest calmly 3 co,1335341417347092480,2020-12-05 21:52:57,Twitter Web App,6,1,910,positive
320,flt short interest ratio 3 49 2019 05 31 fis 9 09 v 4 04 ma 1 80,1335271975137185793,2020-12-05 17:17:01,Sunshineavenue,0,0,225,neutral
321,fleetcor present citi 2020 financial technology virtual conference read more,1335264561344245760,2020-12-05 16:47:34,IAMBLOG2TWITTER,2,0,18022,neutral
322,flt delta expiration 12 18 2020 maxpain option,1335261418338316292,2020-12-05 16:35:04,maxpain,0,0,2104,neutral
323,flt price move 50 day move average november 9 2020 view odds indicator,1335240115338145793,2020-12-05 15:10:25,Tickeron,1,0,7214,negative
324,flt tradeideas ftc except y trigger,1335187874044653569,2020-12-05 11:42:50,Twitter Web App,0,0,75,neutral
325,can flight centre flt share price fly high yes via,1335112227083317253,2020-12-05 06:42:14,Twitter for iPhone,3,0,3632,positive
326,member fleetcor brand clc lodge book flight rental car businesstravel flight,1335105412551553026,2020-12-05 06:15:10,shp.so,0,0,1716,neutral
327,yellen appointment augurs well global economy financial market bring consensus driven,1335101638047125504,2020-12-05 06:00:10,shp.so,0,0,1716,neutral
328,flt 1 88 downtrend decline three consecutive day december 3 2020 view odds,1335021029891080192,2020-12-05 00:39:51,Tickeron,0,0,7214,neutral
404,flt another 3 still,1335735497562279936,2020-12-06 23:58:54,Twitter Web App,1,0,3632,neutral
405,davis weekly watch list 2nd week december lad fosl flt lb vnet crsr csx all chart p,1335672875660029954,2020-12-06 19:50:03,Twitter Web App,17,2,910,neutral
406,flt price move 50 day move average november 9 2020 view odds indicator,1335621091801219073,2020-12-06 16:24:17,Tickeron,0,0,7214,negative
407,short sale vol not short interest syf 2020 12 04 38 v 53 ma 39 flt 24,1335574216373104640,2020-12-06 13:18:01,Short Volumes,0,0,3476,neutral
482,scan result cup handle today pinc orcc flt ibm bsx ppl pvg cybr viav wpc cag nem sny trp,1336082408374984705,2020-12-07 22:57:24,SwingTradeBotDotCom,1,0,9455,neutral
483,scan result macd bullish signal line cross today gmda bft u cnst czz pinc ndaq mtw acc flt low fmbi,1336081391159812096,2020-12-07 22:53:21,SwingTradeBotDotCom,0,0,9455,neutral
484,flt update trigger hit i full size 268 87 average nice close today i sell strength int,1336077104904081413,2020-12-07 22:36:19,Twitter Web App,0,0,910,positive
485,market volume surge four aussie stock appear fmg flt ifl lyc,1336062307542028288,2020-12-07 21:37:31,TweetDeck,0,0,99,neutral
486,flt rise price volume daily appearance since 2010 132 close 5 day later avg 0 20 sd 6 97 worst 37,1336058058187796480,2020-12-07 21:20:38,Candlestick Stats,0,0,433,negative
487,great day great price action current holding call option crsr nio uvxy cheap leap insurance equi,1336053346843717632,2020-12-07 21:01:55,Twitter Web App,5,0,910,positive
488,so flt wex buy vrrm make much sense,1336032408462905349,2020-12-07 19:38:43,TweetDeck,8,1,76264,positive
489,rise above previous day high today agnco pten eose nfbk amswa bwb mbb flt ufcs sss hurn zkin bscp,1336004588177133575,2020-12-07 17:48:10,SwingTradeBotDotCom,0,0,9455,negative
490,the economy continue change thing need stay flexible 2021 beyond how payment,1336002430635532288,2020-12-07 17:39:35,shp.so,0,0,54,neutral
491,fleetcor present citi 2020 financial technology virtual conference read more,1335989383657349122,2020-12-07 16:47:45,IAMBLOG2TWITTER,0,0,18022,neutral
492,flt price move 50 day move average november 9 2020 view odds indicator,1335987587035480074,2020-12-07 16:40:36,Tickeron,0,0,7214,negative
493,fleetcor support ongoing professional development employee eighteen employee participate busin,1335952084445913089,2020-12-07 14:19:32,shp.so,0,0,36,positive
494,hsy wsm flt frog cwh wern possibility good luck,1335902110886588419,2020-12-07 11:00:57,StockTwits Web,0,0,924,positive
495,scan result shoot star candlestick today vbs vrt aqr kpt pnv whc rf1 pdl asb siq ngi wsa flt,1335851845839966208,2020-12-07 07:41:13,SwingTradeBot ASX,0,0,2528,neutral
496,astonish flt qan sp comparison feb present without factor dilution cap raise,1335843264981729285,2020-12-07 07:07:07,Twitter Web App,2,0,12,neutral
497,take profit flt good thing allocate,1335803318652731393,2020-12-07 04:28:23,Twitter for Android,0,0,426,positive
498,delayed payment continue plague supplier particularly small player unfortunately global pandemic,1335796184305299458,2020-12-07 04:00:02,shp.so,0,0,1716,negative
499,qan 3 28 nov flt 2 9 52 nov syd 0 75 23 nov web 0 5 65 last month amp ctd 2,1335781978746982400,2020-12-07 03:03:36,TweetDeck,6,1,42766,neutral
500,dec 7 breakout stock be session ogc pf1 lot law dyl flt rex dug bci sto scan update every 5 sec,1335756365961318400,2020-12-07 01:21:49,Zapier.com,0,0,3884,negative
501,rise above previous day high today ore nea tah rul wbc pdl tpg nto cpu flt iph mgr mp1 nab nhc,1335746155758620673,2020-12-07 00:41:15,SwingTradeBot ASX,1,0,2528,negative
502,flt no worry break 18,1335745920554520578,2020-12-07 00:40:19,Twitter Web App,5,0,3632,neutral
553,dec 8 stock trend lower morning lower low wal fom tril pey mgm tou hut cl flt emh 28,1336345192002183169,2020-12-08 16:21:36,Zapier.com,0,0,1091,neutral
554,how organization manage security effectively throughout m amp a process learn best practice,1336317173673963526,2020-12-08 14:30:16,Hootsuite Inc.,0,0,3110,positive
555,fleetcor report third quarter 2020 financial result,1336293966019440641,2020-12-08 12:58:03,shp.so,0,0,54,neutral
556,be attend solar amp storage virtual event take moment visit virtual booth learn inno,1336248083072610306,2020-12-08 09:55:43,shp.so,0,0,55,neutral
557,it in part four ap workshop series mark lysynecky finance director the city easton pa joi,1336173688706764801,2020-12-08 05:00:06,shp.so,0,0,1716,neutral
558,australia stock education gem 5 8 fintech zip 4 7 energy osh 2 3 it lnk 13 2 logistic qub 2,1336158601950400513,2020-12-08 04:00:09,Hootsuite Inc.,0,0,3563,neutral
559,tomrrow watchlist nyse nasdaq 200 500 adbe adsk anet asml avgo ba ci coup cvna,1336127367111184384,2020-12-08 01:56:03,Twitter Web App,1,0,648,neutral
560,top 15 industrials stock market cap 1 billion today site ati flt gnrc,1336124829469118469,2020-12-08 01:45:58,,1,0,118,positive
