,text,id,createdate,source,likes,retweets,followers,sentiment
23,mobster move look think move 2 south russia i mean south florida goldman suxx paul singer,1336106531721396224,2020-12-08 00:33:15,Twitter Web App,23,7,3162,negative
24,cbre group inc present goldman sachs u s financial service conference read more,1336051226094546951,2020-12-07 20:53:29,IAMBLOG2TWITTER,0,0,18023,neutral
25,g goldman sachs group inc the sec filing form 424b2,1336051086084476934,2020-12-07 20:52:56,StockTexts,0,0,1746,negative
26,coronavirus vaccine fuel faster economic recovery goldman sachs post nagendra bandi a resilient consu,1336040354349527044,2020-12-07 20:10:17,IFTTT,0,0,26,positive
27,coronavirus vaccine fuel faster economic recovery goldman sachs via fox biz a resili,1336015941956751367,2020-12-07 18:33:17,IFTTT,0,0,10,positive
28,news goldman sachs plan move south florida goldman sachs group consider move asset management,1336001161090875398,2020-12-07 17:34:33,dlvr.it,0,0,208,neutral
29,g goldman sachs group inc the sec filing form 424b2,1335993644667572226,2020-12-07 17:04:41,StockTexts,0,0,1746,negative
30,goldman sachs plan move south florida goldman sachs group consider move,1335990245876240385,2020-12-07 16:51:10,IFTTT,0,0,6492,neutral
31,g goldman sachs group inc the sec filing form 424b2,1335984677379858432,2020-12-07 16:29:03,StockTexts,0,0,1746,negative
32,comment gs gs pc g pj goldman sachs group inc g present fixed income broker conference call,1335974833381728257,2020-12-07 15:49:56,SAShareCommentTwitter,0,0,645,positive
33,somewhere within bowel goldman sachs alternative investment group figure short water,1335964655764840450,2020-12-07 15:09:29,Twitter for iPhone,1,0,113,neutral
34,cbre cbre group inc present goldman sachs u s financial service conference,1335953851858358272,2020-12-07 14:26:33,stocktitan,0,0,2158,neutral
35,stripe inc team bank include goldman sachs group inc gs 0 92 citigroup inc offer check,1335947213525164034,2020-12-07 14:00:11,Twitter Web App,0,0,114,neutral
36,stripe inc team bank include goldman sachs group inc gs 0 92 citigroup inc offer check,1335947133762105344,2020-12-07 13:59:52,Twitter Web App,0,0,4101,neutral
37,goldman sachs group inc weigh plan new florida hub house one key division another pote,1335927038230802434,2020-12-07 12:40:00,Twitter Web App,11,1,37508,positive
38,goldman sachs group inc weigh plan new florida hub house one key division another pot,1335921774345789446,2020-12-07 12:19:05,Twitter for iPhone,0,0,7160,positive
39,our founder pj di giammarino honour moderate great panel bank england goldman sachs deu,1335916877592350720,2020-12-07 11:59:38,Twitter Web App,0,0,1599,positive
40,man ny even the goldman sachs group leave,1335891299241701376,2020-12-07 10:18:00,Twitter for iPhone,0,0,1153,neutral
41,goldman sachs group inc weigh plan new florida base house asset management arm bloomberg news,1335723399075622913,2020-12-06 23:10:49,Twitter for iPhone,2,0,338,negative
42,goldman sachs group gs quote g up fri dec 04 close 239 58 usd 1 75 gain previous c,1335720911274733575,2020-12-06 23:00:56,Communist stocks,0,0,89,negative
43,goldman sachs group inc weigh plan new florida hub house one key division another pot,1335719420350636035,2020-12-06 22:55:00,Buffer,3,0,1650,positive
44,wow i not see come goldman sachs group inc weigh plan new florida hub house one,1335699238001340416,2020-12-06 21:34:49,Twitter Web App,2,0,739,positive
45,simon property group spg surprised market q2 result goldman sachs change rating sell simon,1335678331610673154,2020-12-06 20:11:44,"Cheap Bots, Done Quick!",0,0,74,positive
46,goldman sachs group inc weigh plan new florida hub house one key division another pote,1335674677549740032,2020-12-06 19:57:13,Twitter for iPhone,4,0,1413,positive
47,public service enterprise group peg surprised market q2 result goldman sachs change rating unde,1335592529086078978,2020-12-06 14:30:47,"Cheap Bots, Done Quick!",0,0,74,positive
48,goldman sachs group inc say tactical upside emerge market may mute even turn,1335591339707154438,2020-12-06 14:26:04,Twitter for iPad,13,1,10387,neutral
49,simon property group spg surprised market q1 result goldman sachs change rating hold simon,1335544728352415745,2020-12-06 11:20:51,"Cheap Bots, Done Quick!",0,0,74,positive
50,global bank financial hub goldman sachs group inc standard charter plc urge staff,1335539494963974146,2020-12-06 11:00:03,LinkedIn,0,0,1309,neutral
51,simon property group spg surprised market q1 result goldman sachs change rating buy simon p,1335421629720092672,2020-12-06 03:11:42,"Cheap Bots, Done Quick!",0,0,74,positive
52,simon property group spg surprised market q2 result goldman sachs change rating buy simon p,1335409041003036672,2020-12-06 02:21:40,"Cheap Bots, Done Quick!",0,0,74,positive
53,goldman sachs amass 10 billion since 2006 infrastructure investment include water gol,1335303703860015105,2020-12-05 19:23:06,Twitter Web App,0,0,3149,neutral
54,goldman sachs sell self direct retail brokerage part folio investment interactive broker group,1335260896780750848,2020-12-05 16:33:00,Sprinklr,0,0,50641,positive
55,mountainview office building building trade hand first time go newyorkcity base goldman s,1335245130488553474,2020-12-05 15:30:21,True Anthem,1,0,25815,negative
56,the goldman sachs group inc vote,1335243901930704896,2020-12-05 15:25:28,"Cheap Bots, Done Quick!",0,0,3,neutral
57,so proud richard wilde team milexa group meet i deliver goldman sachs business,1335210428755046403,2020-12-05 13:12:27,LinkedIn,0,0,705,positive
58,kesoram industry officially announce name investor include goldman sachs edelweiss group cerebru,1335173441050222593,2020-12-05 10:45:29,Twitter for Android,2,1,1547,neutral
59,goldman sachs sell self direct retail brokerage part folio investment interactive broker group,1335170300531585026,2020-12-05 10:33:00,Sprinklr,1,1,50641,positive
60,red hot stock rally power company shaky finance company shakier finance rally 4 3 per cent,1335148324958003202,2020-12-05 09:05:41,ProBDM,0,0,24,negative
61,red hot stock rally power company shaky finance company shakier finance rally 4 3 per cent,1335145811181666304,2020-12-05 08:55:41,ProBDM,0,0,17,negative
62,from january 2011 bloomberg market issue regard china singapore others acquire company,1335111251823910912,2020-12-05 06:38:22,Twitter Web App,0,0,1112,neutral
63,goldman sachs sell self direct retail brokerage part folio investment interactive broker group,1335079702524997635,2020-12-05 04:33:00,Sprinklr,0,0,50641,positive
64,goldman sachs sell self direct retail brokerage part folio investment interactive broker group,1335079702524997635,2020-12-05 04:33:00,Sprinklr,0,0,50641,positive
65,public service enterprise group peg surprised market q4 result goldman sachs change rating buy,1335059281239019520,2020-12-05 03:11:51,"Cheap Bots, Done Quick!",0,0,74,positive
66,mountainview office building building trade hand first time go newyorkcity base goldman s,1335056342235615234,2020-12-05 03:00:10,True Anthem,1,0,25815,negative
67,stripe inc team bank include goldman sachs group inc gs 0 92 citigroup inc offer check,1335035372938522625,2020-12-05 01:36:51,Twitter for iPhone,1,0,25399,neutral
68,g goldman sachs group inc the sec filing form 4,1335032874978914311,2020-12-05 01:26:55,StockTexts,0,0,1746,negative
69,goldman sachs sell self direct retail brokerage part folio investment interactive broker group,1334989107160879105,2020-12-04 22:33:00,Sprinklr,0,0,50641,positive
70,public service enterprise group peg surprised market q3 result goldman sachs change rating hold,1334988799298981891,2020-12-04 22:31:47,"Cheap Bots, Done Quick!",0,0,74,positive
71,how trade long term invest plan goldman sachs group g update 12420 click,1334978172736049152,2020-12-04 21:49:33,dlvr.it,0,0,1511,negative
72,g goldman sachs group inc the sec filing form 424b2,1334964095334887442,2020-12-04 20:53:37,StockTexts,0,0,1746,negative
73,g goldman sachs group inc the sec filing form 424b2,1334949119333445633,2020-12-04 19:54:06,StockTexts,0,0,1746,negative
74,g goldman sachs group inc the sec filing form 424b2,1334896329324175361,2020-12-04 16:24:20,StockTexts,0,0,1746,negative
75,g goldman sachs group inc the sec filing form 424b2,1334880475115102213,2020-12-04 15:21:20,StockTexts,0,0,1746,negative
76,the goldman sachs group lower ollie bargain outlet olli neutral stock,1334864436486692871,2020-12-04 14:17:36,Zapier.com,0,0,8004,neutral
77,ziff work goldman sachs 11 year 6 in 1994 och found och ziff capital management group 100 mill,1334859594196193282,2020-12-04 13:58:22,Twitter for iPad,1,1,243,neutral
78,td td target raise royal bank canada price target 69 00 79 00 rating sector perform source,1334848269780983812,2020-12-04 13:13:22,StockTwits Web,0,0,237,neutral
79,pru pru initiate the goldman sachs group price target 88 rating buy source,1334848152705306624,2020-12-04 13:12:54,StockTwits Web,0,0,237,neutral
80,olli olli downgrade the goldman sachs group price target 122 00 95 00 rating buy neutral source,1334848136687312903,2020-12-04 13:12:50,StockTwits Web,0,0,237,neutral
81,meet meet initiate the goldman sachs group price target 48 rating neutral source,1334848037303291907,2020-12-04 13:12:27,StockTwits Web,0,0,237,neutral
82,bill bill initiate wolfe research price target 170 rating outperform source,1334847800337702912,2020-12-04 13:11:30,StockTwits Web,0,0,237,neutral
83,nflx price target raise 412 392 benchmark rh price target raise 500 390 wedbush,1334847746885423106,2020-12-04 13:11:17,StockTwits Web,1,0,237,neutral
84,mountainview office building building trade hand first time go newyorkcity base goldman s,1334844973708173316,2020-12-04 13:00:16,True Anthem,0,0,25815,negative
85,high park potts team develop platform upside technology source monitor refine investment,1334823142565482497,2020-12-04 11:33:31,Twitter for iPhone,1,0,4594,positive
86,g goldman sachs group reaffirms medium term guidance during earnings call,1334767796383850497,2020-12-04 07:53:36,,0,0,39,neutral
87,pic do guy know nov 13 goldman sachs group inc report 902 72 increase ownership pic pivot,1334669525934075904,2020-12-04 01:23:06,Twitter for iPhone,46,4,3356,neutral
88,mountainview office building building trade hand first time go newyorkcity base goldman s,1334660217909415936,2020-12-04 00:46:07,True Anthem,2,1,25815,negative
89,g goldman sachs group inc the sec filing form fwp,1334605107992944640,2020-12-03 21:07:08,StockTexts,0,0,1746,negative
90,g goldman sachs group inc the sec filing form 424b2,1334596717799501825,2020-12-03 20:33:47,StockTexts,0,0,1746,negative
91,g goldman sachs group inc the sec filing form 424b2,1334578516525002754,2020-12-03 19:21:28,StockTexts,0,0,1746,negative
92,during internship the goldman sachs group inc last summer i plan design automate guide vehicle,1334550220970090505,2020-12-03 17:29:02,"Cheap Bots, Done Quick!",0,0,26,neutral
93,g gs pc g pj goldman sachs group inc g present fixed income broker conference call transcript,1334546466270953472,2020-12-03 17:14:06,SAArticlesTwitter,0,0,152073,positive
94,stripe announce today partner group bank include goldman sachs g citigroup c,1334534953330208769,2020-12-03 16:28:21,Twitter Web App,2,0,19227,neutral
95,g goldman sachs goldman sachs group inc fixed income conference call event start soon 9 00 be est,1334512426654593026,2020-12-03 14:58:51,,0,0,39,positive
96,december ev update when come evs 2020 already entered history starter pistol goldman sachs g,1334511016785440776,2020-12-03 14:53:15,Twitter Web App,3,2,555,neutral
97,simon property group spg surprised market q4 result goldman sachs change rating hold simon,1334452545037725696,2020-12-03 11:00:54,"Cheap Bots, Done Quick!",0,0,74,positive
98,life after nuclear goldman sachs group expect next year spending renewable power overtake,1334452443959136257,2020-12-03 11:00:30,Hootsuite Inc.,22,5,10138,neutral
99,goldman along edelweiss fund agree infuse rs 1600 crore form 5 year debenture another,1334361056047738881,2020-12-03 04:57:21,LinkedIn,0,0,112,neutral
100,they include blackrock chief executive larry fink david solomon goldman sachs group second command,1334354281995132928,2020-12-03 04:30:26,Twitter for iPhone,337,116,105197,neutral
101,stocktwits trend alert trading recent interest goldman sachs group g,1334337510747607040,2020-12-03 03:23:48,WordPress.com,0,0,1323,neutral
102,12 2 2020 tesla upgrade the goldman sachs group inc neutral buy tsla long,1334279947402219525,2020-12-02 23:35:03,Twitter for iPhone,0,1,1314,negative
103,g goldman sachs group inc the sec filing form 424b2,1334264443669188609,2020-12-02 22:33:27,StockTexts,0,0,1746,negative
104,g goldman sachs group inc the sec filing form 424b2,1334254780332576772,2020-12-02 21:55:03,StockTexts,0,0,1746,negative
105,such good news goldman sachs group expect 2021 spending renewable power big,1334245636003295237,2020-12-02 21:18:43,Twitter for iPad,0,0,67,positive
106,nio nyse nio upgrade the goldman sachs group stock stockmarket stock,1334238294004133890,2020-12-02 20:49:32,Twitter for iPhone,2,2,839,neutral
107,g goldman sachs group inc the sec filing form 424b2,1334234741126680579,2020-12-02 20:35:25,StockTexts,0,0,1746,negative
108,g goldman sachs group inc the sec filing form 424b2,1334230951849828352,2020-12-02 20:20:22,StockTexts,0,0,1746,negative
109,g goldman sachs group inc the sec filing form 424b2,1334224314711896064,2020-12-02 19:53:59,StockTexts,0,0,1746,negative
110,our stand approach right continue call mr lane say interview reuters publish,1334219858507128832,2020-12-02 19:36:17,Twitter Web App,0,0,458,positive
111,g goldman sachs group inc the sec filing form 424b2,1334218943033176070,2020-12-02 19:32:39,StockTexts,0,0,1746,negative
112,g goldman sachs group inc the sec filing form 424b2,1334209422269296641,2020-12-02 18:54:49,StockTexts,0,0,1746,negative
113,g goldman sachs group inc the sec filing form 424b2,1334205359444152324,2020-12-02 18:38:40,StockTexts,0,0,1746,negative
114,g goldman sachs group inc the sec filing form 424b2,1334184803973935105,2020-12-02 17:16:59,StockTexts,0,0,1746,negative
115,g goldman sachs group inc the sec filing form 424b2,1334175481331994624,2020-12-02 16:39:57,StockTexts,0,0,1746,negative
116,we need help vp liu he tell guest gather hotel near white house accord people knowl,1334171745629167620,2020-12-02 16:25:06,Twitter for Android,1,0,46,positive
117,g goldman sachs group inc the sec filing form 424b2,1334167868292931584,2020-12-02 16:09:42,StockTexts,0,0,1746,negative
118,lincoln financial group participate goldman sachs virtual u s financial service conference,1334167100265431040,2020-12-02 16:06:38,dlvr.it,1,0,1460,neutral
119,lincoln financial group participate goldman sachs virtual u s financial service conference,1334166820786462721,2020-12-02 16:05:32,WordPress.com,1,0,798,neutral
120,lnc lincoln financial group participate goldman sachs virtual u s financial service conference,1334166527185076224,2020-12-02 16:04:22,stocktitan,0,0,2158,neutral
121,cg the carlyle group chief executive officer kewsong lee present goldman sachs 2020 u s financial from stock news alert app,1334157130799198208,2020-12-02 15:27:02,Stock News Alerts,1,1,3672,neutral
122,g goldman sachs group inc the sec filing form 424b2,1334150226014310401,2020-12-02 14:59:35,StockTexts,0,0,1746,negative
123,tmo tmo initiate the goldman sachs group price target 570 rating buy source,1334126068308062208,2020-12-02 13:23:36,StockTwits Web,0,0,237,neutral
124,pfe pfe target set the goldman sachs group price target 40 rating neutral source,1334125841069051906,2020-12-02 13:22:42,StockTwits Web,0,0,237,neutral
125,mtd mtd initiate the goldman sachs group rating neutral source mu mu target rai,1334125781006626819,2020-12-02 13:22:27,StockTwits Web,0,0,237,neutral
126,dban dban target set hauck amp aufhaeuser price target 45 4 rating buy source,1334125647199920128,2020-12-02 13:21:55,StockTwits Web,0,0,237,neutral
127,be the goldman sachs group gs stock outpace it finance peer this year,1334115107044020228,2020-12-02 12:40:02,SS Auto Tweet App,0,0,21364,neutral
128,december 21 could lead 8 billion demand active u large cap mutual fund analyst goldman sachs gro,1334109793439653889,2020-12-02 12:18:55,Twitter for Android,0,0,49,positive
129,wall street banker particular goldman sachs group inc long hold senior position,1334057233940762624,2020-12-02 08:50:04,Twitter for Android,0,0,16,positive
130,simon property group spg surprised market q3 result goldman sachs change rating buy simon p,1334032647744532482,2020-12-02 07:12:23,"Cheap Bots, Done Quick!",0,0,74,positive
131,on occasion mr lane discuss ecb recent decision official include investor axa sa,1334020303278678017,2020-12-02 06:23:19,Twitter for iPhone,0,0,2677,neutral
132,goldman sachs charge foreign bribery case agree pay over 2 9 billion youtube goldman sachs charge,1334002957575217153,2020-12-02 05:14:24,,7,4,581,negative
133,blackrock role hotbed former future policymakers position hold firmly goldman sachs,1333903226362597381,2020-12-01 22:38:06,Twitter Web App,2,1,15684,negative
134,the goldman sachs group inc political action committee file fec report cover 10 15 2020 11 23 2020,1333892305669869568,2020-12-01 21:54:42,Twitter Web App,0,0,1754,positive
135,the tip point may come next year goldman sachs group inc project spend renewable power,1333890964381896706,2020-12-01 21:49:23,Twitter Web App,1,0,686,neutral
136,g goldman sachs group inc the sec filing form 424b2,1333889894230405121,2020-12-01 21:45:07,StockTexts,0,0,1746,negative
137,fec major contributor 100k the goldman sachs group inc political action,1333888714326511617,2020-12-01 21:40:26,CATargetBot,0,0,11143,positive
138,new fec f3x the goldman sachs group inc political action rcpt 127 056 expn 158 510 coh 270 412,1333888632713666560,2020-12-01 21:40:07,CATargetBot,0,0,11143,positive
139,be the goldman sachs group gs stock outpace it finance peer this year,1333886114029924358,2020-12-01 21:30:06,SS Auto Tweet App,0,0,21364,neutral
140,be the goldman sachs group gs stock outpace it finance peer this year,1333871003156537348,2020-12-01 20:30:03,SS Auto Tweet App,0,0,21364,neutral
141,be the goldmansachs g stock outpace it finance peer this year,1333868542094143488,2020-12-01 20:20:17,ForexPros News & Analysis,0,0,8615,neutral
142,g goldman sachs group inc the sec filing form 424b2,1333866548403056646,2020-12-01 20:12:21,StockTexts,0,0,1746,negative
143,be the goldman sachs group gs stock outpace it finance peer this year,1333864589205725184,2020-12-01 20:04:34,dlvr.it,0,0,1082,neutral
144,20 with utter contempt obviously in 2007 report green seek offload arcadia group p,1333862122795782145,2020-12-01 19:54:46,Twitter Web App,0,0,437,negative
145,g goldman sachs group inc the sec filing form 424b2,1333861159934566402,2020-12-01 19:50:57,StockTexts,0,0,1746,negative
146,g goldman sachs group inc the sec filing form 424b2,1333861159934566402,2020-12-01 19:50:57,StockTexts,0,0,1746,negative
147,g goldman sachs group inc the sec filing form 424b2,1333854593990725632,2020-12-01 19:24:51,StockTexts,0,0,1746,negative
148,g goldman sachs group inc the sec filing form fwp,1333839108565819401,2020-12-01 18:23:19,StockTexts,0,0,1746,negative
149,new article the goldman sachs group inc g roll average volume 3 41m recent 3 mont,1333835117056454657,2020-12-01 18:07:28,App for FintechZoom.com,0,2,4631,negative
150,g goldman sachs group inc the sec filing form 424b2,1333829100927070209,2020-12-01 17:43:33,StockTexts,0,0,1746,negative
151,the tip point may come next year goldman sachs group inc project spend renewable power,1333825888044134403,2020-12-01 17:30:47,LinkedIn,0,0,258,neutral
152,1 takeaway article the tip point may come next year goldman sachs grou,1333819700300697601,2020-12-01 17:06:12,Twitter Web App,0,0,168,neutral
153,wall street banker particular goldman sachs group inc long hold senior position,1333815795890130944,2020-12-01 16:50:41,TweetDeck,0,1,11483,positive
154,the tip point may come next year goldman sachs group inc project spend renewable power,1333806074818859008,2020-12-01 16:12:03,Twitter Web App,0,0,12,neutral
155,g goldman sachs group inc the sec filing form 424b2,1333805856442478592,2020-12-01 16:11:11,StockTexts,0,0,1746,negative
156,energy transition the tip point may come next year goldman sachs group inc project spending,1333801892388827137,2020-12-01 15:55:26,Twitter Web App,8,4,3442,neutral
157,nio nyse nio stockstobuy stock stockmarket upgrade the goldman sachs group,1333795399153270787,2020-12-01 15:29:38,Twitter for iPhone,0,0,839,neutral
158,li auto pt raise the goldman sachs group inc 60 00 conviction buy rating li,1333776207624740866,2020-12-01 14:13:22,Twitter Web App,0,0,154,neutral
159,zm zm target lower royal bank canada price target 600 00 550 00 rating outperform zm target,1333767182279389187,2020-12-01 13:37:31,StockTwits Web,0,0,237,neutral
160,kgx kgx target set jpmorgan chase amp co price target 63 5 rating neutral source,1333766990490693634,2020-12-01 13:36:45,StockTwits Web,0,0,237,neutral
161,casy casy initiate the goldman sachs group price target 225 rating buy source,1333766697375948801,2020-12-01 13:35:35,StockTwits Web,0,0,237,neutral
162,adnt adnt target raise keycorp price target 31 00 36 00 rating overweight source,1333766663536340992,2020-12-01 13:35:27,StockTwits Web,0,0,237,neutral
163,gs the goldman sachs group inc create dream anicapital,1333764149684342785,2020-12-01 13:25:28,Twitter for Android,0,0,585,neutral
164,global bank hong kong goldman sachs group inc standard charter plc urge staff work f,1333715776247775233,2020-12-01 10:13:14,Twitter for Android,2,1,16667,neutral
165,simon property group spg surprised market q1 result goldman sachs change rating sell simon,1333684951745695744,2020-12-01 08:10:45,"Cheap Bots, Done Quick!",0,0,74,positive
166,we guarantee every one pick associate lobby firm,1333663078911643648,2020-12-01 06:43:50,Twitter Web App,7,3,3779,negative
167,the tip point may come next year goldman sachs group inc project spend renewable power,1333624005106888705,2020-12-01 04:08:35,Twitter for iPhone,103,37,17521,neutral
168,five six large u s bank citigroup inc goldman sachs group inc jpmorgan chas,1333616801490608128,2020-12-01 03:39:57,Twitter for iPhone,0,0,437,positive
169,global bank hong kong goldman sachs group inc standard charter plc reverse back office,1333616116631912450,2020-12-01 03:37:14,Twitter for iPad,0,0,634,neutral
170,the tip point may come next year goldman sachs group inc project spend renewable power,1333546115866763266,2020-11-30 22:59:04,Twitter Web App,4,0,677,neutral
171,public service enterprise group peg surprised market q3 result goldman sachs change rating unde,1333526653839028225,2020-11-30 21:41:44,"Cheap Bots, Done Quick!",0,0,74,positive
172,g goldman sachs group inc the sec filing form 424b2,1333512044935598091,2020-11-30 20:43:41,StockTexts,0,0,1746,negative
173,august 2007 goldman sachs group inc 8 billion global alpha hedge fund fall 26 percent far year,1333508848821342209,2020-11-30 20:30:59,Twitter Web App,4,0,3742,positive
174,g goldman sachs group inc the sec filing form 424b2,1333504626935672835,2020-11-30 20:14:13,StockTexts,0,0,1746,negative
175,g goldman sachs group inc the sec filing form 424b2,1333500259251720192,2020-11-30 19:56:51,StockTexts,0,0,1746,negative
176,the tip point may come next year goldman sachs group inc project spend renewable power,1333488873368915971,2020-11-30 19:11:37,Twitter for iPhone,0,0,8,neutral
177,now blackstone group bx first republic bank frc schedule make presentation goldman,1333481332375244804,2020-11-30 18:41:39,Hootsuite Inc.,2,0,646,positive
178,simon property group spg surprised market q1 result goldman sachs change rating underperform,1333458708500803584,2020-11-30 17:11:45,"Cheap Bots, Done Quick!",0,0,74,positive
179,g goldman sachs group inc the sec filing form 424b2,1333435952581238786,2020-11-30 15:41:19,StockTexts,0,0,1746,negative
180,g goldman sachs group inc the sec filing form fwp,1333428027628408834,2020-11-30 15:09:50,StockTexts,0,0,1746,negative
181,bank america jpmorgan goldman sachs share bank stock edge low premarket trading morgan,1333408138377240577,2020-11-30 13:50:48,Twitter for iPhone,0,0,1149,neutral
182,pi pi initiate the goldman sachs group price target 46 rating buy source,1333401850398248960,2020-11-30 13:25:49,StockTwits Web,0,0,237,neutral
183,gxi gxi target set the goldman sachs group price target 108 rating buy source,1333401766734532608,2020-11-30 13:25:29,StockTwits Web,0,0,237,neutral
184,the tip point may come next year goldman sachs group inc project spend renewable power,1333386094155599875,2020-11-30 12:23:12,Twitter for Android,0,0,1684,neutral
185,morgan stanley downgrade goldman sachs group underweight announces 273 price target related ticker gs rea,1333372559635701760,2020-11-30 11:29:25,QuantData,1,2,3621,neutral
186,morgan stanley downgrade goldman sachs group underweight announces 273 price target g,1333370747469893634,2020-11-30 11:22:13,TweetDeck,0,0,801,neutral
187,goldman sachs group inc say applied french regulator open sigma x europe stock platform par,1333357563988111360,2020-11-30 10:29:50,Twitter Web App,6,3,3748,neutral
188,iag share price international consolidated airline group s a iag l lon iag pt set gbx 195 the goldma,1333269410815963138,2020-11-30 04:39:33,dlvr.it,0,0,151,neutral
189,the pride incredible diversity for example staff keynesian,1333257641506717700,2020-11-30 03:52:47,Twitter Web App,270,47,60207,positive
190,your wife heidi manage director goldman sachs when i work blackstone group 2001 mana,1333253932215382016,2020-11-30 03:38:02,Twitter Web App,0,0,1244,neutral
191,simon property group spg surprised market q4 result goldman sachs change rating buy simon p,1333201995214282756,2020-11-30 00:11:40,"Cheap Bots, Done Quick!",0,0,74,positive
192,simon property group spg surprised market q1 result goldman sachs change rating buy simon p,1333199235681054720,2020-11-30 00:00:42,"Cheap Bots, Done Quick!",0,0,74,positive
193,simon property group spg surprised market q2 result goldman sachs change rating underperform,1333101389116043266,2020-11-29 17:31:53,"Cheap Bots, Done Quick!",0,0,74,positive
194,stumo michael see in 2014 advise 25 billion initial public offering,1333088553463590915,2020-11-29 16:40:53,Twitter Web App,3,1,101,neutral
195,funny democrat vote one treasury start bush jr bailout era,1333078498685042689,2020-11-29 16:00:56,Twitter Web App,0,0,2,positive
196,funny democrat vote one treasury start bush jr bailout era,1333078498685042689,2020-11-29 16:00:56,Twitter Web App,0,0,2,positive
